subj_name,rt,zrt,CT,SC,BL,BF,subj_id,movie_id,lrt
21,403,-1.21470791909786,Congruent,Surprise,2,2,22,5_effect.mov,
21,498,-0.848722680578313,Congruent,Surprise,2,2,22,7_effect.mov,
21,726,0.0296418918686087,Congruent,Surprise,2,2,22,9_effect.mov,-3.51856665236552
21,478,-0.925772204477166,Congruent,No Surprise,3,3,22,7_noeffect.mov,
21,530,-0.725443442340148,Incongruent,No Surprise,3,3,22,6_noeffect.mov,
21,469,-0.960444490231649,Incongruent,No Surprise,3,3,22,3_noeffect.mov,
21,462,-0.987411823596248,Congruent,Surprise,3,3,22,2_effect.mov,
21,413,-1.17618315714844,Congruent,Surprise,3,3,22,6_effect.mov,
21,760,0.160626082496658,Incongruent,Surprise,3,3,22,4_effect.mov,-1.82867608407655
21,431,-1.10683858563947,Congruent,No Surprise,3,3,22,9_noeffect.mov,
21,479,-0.921919728282223,Congruent,Surprise,3,3,22,3_effect.mov,
21,545,-0.667656299416009,Congruent,No Surprise,3,3,22,4_noeffect.mov,
21,728,0.037346844258494,Incongruent,Surprise,3,3,22,2_effect.mov,-3.28750686204399
21,563,-0.598311727907042,Incongruent,Surprise,3,3,22,8_effect.mov,
21,471,-0.952739537841764,Incongruent,No Surprise,3,3,22,8_noeffect.mov,
21,460,-0.995116775986133,Congruent,No Surprise,3,3,22,9_noeffect.mov,
21,678,-0.155276965488638,Incongruent,No Surprise,3,3,22,3_noeffect.mov,
21,595,-0.475032489668877,Congruent,No Surprise,3,3,22,3_noeffect.mov,
21,457,-1.00667420457096,Congruent,No Surprise,3,3,22,2_noeffect.mov,
21,728,0.037346844258494,Incongruent,Surprise,3,3,22,9_effect.mov,-3.28750686204399
21,366,-1.35724953831074,Congruent,No Surprise,3,3,22,6_noeffect.mov,
21,528,-0.733148394730034,Incongruent,Surprise,3,3,22,5_effect.mov,
21,659,-0.228474013192548,Congruent,Surprise,3,3,22,4_effect.mov,
21,597,-0.467327537278992,Incongruent,No Surprise,3,3,22,4_noeffect.mov,
21,646,-0.278556203726802,Incongruent,No Surprise,3,3,22,7_noeffect.mov,
21,562,-0.602164204101984,Incongruent,Surprise,3,3,22,1_noeffect.mov,
21,529,-0.729295918535091,Incongruent,No Surprise,3,3,22,2_noeffect.mov,
21,593,-0.482737442058762,Incongruent,Surprise,3,3,22,1_effect.mov,
21,630,-0.340195822845885,Incongruent,Surprise,3,3,22,3_effect.mov,
21,713,-0.0204402986656456,Incongruent,Surprise,3,3,22,6_effect.mov,
21,578,-0.540524584982902,Incongruent,No Surprise,3,3,22,5_noeffect.mov,
21,547,-0.659951347026124,Incongruent,Surprise,3,3,22,3_effect.mov,
21,529,-0.729295918535091,Incongruent,No Surprise,3,3,22,4_noeffect.mov,
21,678,-0.155276965488638,Incongruent,Surprise,3,3,22,1_effect.mov,
21,446,-1.04905144271533,Incongruent,No Surprise,3,3,22,9_noeffect.mov,
21,492,-0.871837537747969,Congruent,No Surprise,3,3,22,5_noeffect.mov,
21,797,0.303167701709536,Incongruent,Surprise,3,3,22,9_effect.mov,-1.19346915559278
21,402,-1.21856039529281,Incongruent,Surprise,3,3,22,7_effect.mov,
21,362,-1.37265944309051,Congruent,Surprise,3,3,22,1_noeffect.mov,
21,386,-1.28020001441189,Congruent,No Surprise,3,3,22,7_noeffect.mov,
21,583,-0.521262204008189,Incongruent,No Surprise,3,3,22,9_noeffect.mov,
21,529,-0.729295918535091,Congruent,No Surprise,3,3,22,4_noeffect.mov,
21,477,-0.929624680672108,Incongruent,No Surprise,3,3,22,7_noeffect.mov,
21,712,-0.0242927748605883,Incongruent,Surprise,3,3,22,7_effect.mov,
21,410,-1.18774058573327,Congruent,No Surprise,3,3,22,2_noeffect.mov,
21,563,-0.598311727907042,Congruent,Surprise,3,3,22,5_effect.mov,
21,546,-0.663803823221066,Congruent,Surprise,3,3,22,7_effect.mov,
21,641,-0.297818584701516,Incongruent,Surprise,3,3,22,8_effect.mov,
21,595,-0.475032489668877,Incongruent,Surprise,3,3,22,5_effect.mov,
21,392,-1.25708515724223,Congruent,No Surprise,3,3,22,9_noeffect.mov,
21,761,0.164478558691601,Incongruent,Surprise,3,3,22,8_effect.mov,-1.8049750595723
21,433,-1.09913363324958,Congruent,No Surprise,3,3,22,4_noeffect.mov,
21,613,-0.40568791815991,Incongruent,No Surprise,3,3,22,3_noeffect.mov,
21,529,-0.729295918535091,Incongruent,No Surprise,3,3,22,6_noeffect.mov,
21,414,-1.17233068095349,Congruent,No Surprise,3,3,22,8_noeffect.mov,
21,485,-0.898804871112567,Congruent,No Surprise,3,3,22,9_noeffect.mov,
21,454,-1.01823163315579,Congruent,Surprise,3,3,22,5_effect.mov,
21,397,-1.23782277626752,Congruent,No Surprise,3,3,22,6_noeffect.mov,
21,629,-0.344048299040827,Congruent,Surprise,3,3,22,7_effect.mov,
21,809,0.349397416048848,Congruent,Surprise,3,3,22,4_effect.mov,-1.05154527670493
21,481,-0.914214775892338,Congruent,Surprise,3,3,22,3_effect.mov,
21,361,-1.37651191928545,Incongruent,No Surprise,3,3,22,4_noeffect.mov,
21,579,-0.536672108787959,Incongruent,Surprise,3,3,22,9_effect.mov,
21,629,-0.344048299040827,Congruent,Surprise,3,3,22,1_noeffect.mov,
21,333,-1.48438125274385,Congruent,No Surprise,3,3,22,7_noeffect.mov,
21,447,-1.04519896652039,Congruent,No Surprise,3,3,22,3_noeffect.mov,
21,384,-1.28790496680177,Congruent,Surprise,3,3,22,9_effect.mov,
21,662,-0.21691658460772,Incongruent,Surprise,3,3,22,7_effect.mov,
21,407,-1.19929801431809,Congruent,Surprise,4,4,22,3_effect.mov,
21,714,-0.016587822470703,Incongruent,Surprise,4,4,22,1_noeffect.mov,
21,429,-1.11454353802936,Incongruent,No Surprise,4,4,22,3_noeffect.mov,
21,662,-0.21691658460772,Congruent,Surprise,4,4,22,2_effect.mov,
21,425,-1.12995344280913,Congruent,Surprise,4,4,22,2_effect.mov,
21,678,-0.155276965488638,Incongruent,No Surprise,4,4,22,4_noeffect.mov,
21,530,-0.725443442340148,Incongruent,Surprise,4,4,22,2_effect.mov,
21,643,-0.29011363231163,Incongruent,No Surprise,4,4,22,8_noeffect.mov,
21,450,-1.03364153793556,Congruent,No Surprise,4,4,22,5_noeffect.mov,
21,352,-1.41118420503994,Congruent,No Surprise,4,4,22,4_noeffect.mov,
21,448,-1.04134649032544,Congruent,No Surprise,4,4,22,5_noeffect.mov,
21,793,0.287757796929766,Incongruent,Surprise,4,4,22,3_effect.mov,-1.24563613555344
21,381,-1.2994623953866,Incongruent,No Surprise,4,4,22,6_noeffect.mov,
21,382,-1.29560991919166,Incongruent,No Surprise,4,4,22,2_noeffect.mov,
21,430,-1.11069106183441,Congruent,Surprise,4,4,22,6_effect.mov,
21,562,-0.602164204101984,Congruent,No Surprise,4,4,22,6_noeffect.mov,
21,440,-1.07216629988499,Congruent,No Surprise,4,4,22,2_noeffect.mov,
21,528,-0.733148394730034,Congruent,No Surprise,4,4,22,7_noeffect.mov,
21,629,-0.344048299040827,Incongruent,No Surprise,4,4,22,7_noeffect.mov,
21,421,-1.1453633475889,Congruent,Surprise,4,4,22,7_effect.mov,
21,443,-1.06060887130016,Incongruent,Surprise,4,4,22,6_effect.mov,
21,490,-0.879542490137854,Incongruent,Surprise,4,4,22,2_effect.mov,
21,629,-0.344048299040827,Incongruent,Surprise,4,4,22,7_effect.mov,
21,545,-0.667656299416009,Incongruent,Surprise,4,4,22,9_effect.mov,
21,319,-1.53831591947305,Incongruent,Surprise,4,4,22,3_effect.mov,
21,695,-0.0897848701746131,Congruent,Surprise,4,4,22,1_effect.mov,
21,465,-0.97585439501142,Incongruent,No Surprise,4,4,22,5_noeffect.mov,
21,448,-1.04134649032544,Congruent,Surprise,4,4,22,5_effect.mov,
21,594,-0.47888496586382,Incongruent,No Surprise,4,4,22,9_noeffect.mov,
21,351,-1.41503668123488,Congruent,Surprise,4,4,22,1_effect.mov,
21,458,-1.00282172837602,Incongruent,Surprise,4,4,22,1_noeffect.mov,
21,439,-1.07601877607993,Congruent,Surprise,4,4,22,8_effect.mov,
21,433,-1.09913363324958,Incongruent,Surprise,4,4,22,6_effect.mov,
21,392,-1.25708515724223,Congruent,Surprise,4,4,22,9_effect.mov,
21,354,-1.40347925265005,Congruent,Surprise,4,4,22,6_effect.mov,
21,563,-0.598311727907042,Incongruent,Surprise,4,4,22,4_effect.mov,
21,399,-1.23011782387763,Incongruent,Surprise,4,4,22,5_effect.mov,
21,431,-1.10683858563947,Congruent,Surprise,4,4,22,8_effect.mov,
21,611,-0.413392870549795,Congruent,No Surprise,4,4,22,8_noeffect.mov,
21,463,-0.983559347401305,Incongruent,Surprise,4,4,22,4_effect.mov,
21,366,-1.35724953831074,Congruent,Surprise,4,4,22,1_effect.mov,
21,645,-0.282408679921745,Incongruent,No Surprise,4,4,22,4_noeffect.mov,
21,564,-0.594459251712099,Congruent,No Surprise,4,4,22,5_noeffect.mov,
21,746,0.106691415767461,Incongruent,No Surprise,4,4,22,5_noeffect.mov,-2.23781457594965
21,461,-0.991264299791191,Congruent,Surprise,4,4,22,3_effect.mov,
21,548,-0.656098870831181,Incongruent,Surprise,4,4,22,4_effect.mov,
21,610,-0.417245346744737,Incongruent,No Surprise,4,4,22,2_noeffect.mov,
21,383,-1.29175744299672,Congruent,No Surprise,4,4,22,7_noeffect.mov,
21,595,-0.475032489668877,Incongruent,Surprise,4,4,22,2_effect.mov,
21,530,-0.725443442340148,Incongruent,Surprise,4,4,22,6_effect.mov,
21,675,-0.166834394073466,Incongruent,No Surprise,4,4,22,7_noeffect.mov,
21,487,-0.891099918722682,Incongruent,No Surprise,4,4,22,5_noeffect.mov,
21,613,-0.40568791815991,Incongruent,Surprise,4,4,22,9_effect.mov,
21,468,-0.964296966426592,Congruent,No Surprise,4,4,22,7_noeffect.mov,
21,661,-0.220769060802663,Congruent,No Surprise,4,4,22,4_noeffect.mov,
21,425,-1.12995344280913,Congruent,No Surprise,4,4,22,6_noeffect.mov,
21,341,-1.45356144318431,Congruent,Surprise,4,4,22,4_effect.mov,
21,391,-1.26093763343718,Incongruent,Surprise,4,4,22,1_noeffect.mov,
21,732,0.0527567490382645,Incongruent,No Surprise,4,4,22,9_noeffect.mov,-2.94206357095672
21,443,-1.06060887130016,Incongruent,Surprise,4,4,22,6_effect.mov,
21,613,-0.40568791815991,Congruent,No Surprise,4,4,22,3_noeffect.mov,
21,446,-1.04905144271533,Incongruent,No Surprise,4,4,22,9_noeffect.mov,
21,578,-0.540524584982902,Congruent,No Surprise,4,4,22,2_noeffect.mov,
22,1535,3.1462951335772,Incongruent,Surprise,1,1,23,9_effect.mov,1.14622561256186
22,1160,1.70161656047371,Congruent,Surprise,1,1,23,4_effect.mov,0.53157871715185
22,1417,2.69170294257397,Incongruent,Surprise,1,1,23,1_effect.mov,0.99017405746706
22,1585,3.33891894332434,Congruent,Surprise,1,1,23,5_effect.mov,1.20564708493291
22,1216,1.9173552273905,Incongruent,Surprise,1,1,23,2_effect.mov,0.650946750699957
22,1163,1.71317398905854,Congruent,Surprise,1,1,23,8_effect.mov,0.538347783978949
22,2235,5.84302847003705,Congruent,Surprise,1,1,23,3_effect.mov,1.76524923606378
22,998,1.07751541689301,Incongruent,Surprise,1,1,23,3_effect.mov,0.0746578509147586
22,901,0.703825225983571,Congruent,Surprise,1,1,23,6_effect.mov,-0.351225212191413
22,1497,2.99990103816938,Incongruent,Surprise,1,1,23,1_effect.mov,1.09857930084715
22,1434,2.757195037888,Incongruent,Surprise,1,1,23,8_effect.mov,1.0142138723353
22,1368,2.50293160902178,Incongruent,No Surprise,1,1,23,3_noeffect.mov,0.917462688473377
22,1153,1.67464922710912,Incongruent,No Surprise,1,1,23,9_noeffect.mov,0.515603726695027
22,963,0.942678750070014,Incongruent,Surprise,1,1,23,7_effect.mov,-0.0590297223955546
22,1001,1.08907284547783,Incongruent,Surprise,1,1,23,8_effect.mov,0.0853267337961404
22,1000,1.08522036928289,Incongruent,No Surprise,1,1,23,2_noeffect.mov,0.0817830716991818
22,951,0.896449035730702,Congruent,No Surprise,1,1,23,8_noeffect.mov,-0.109313835594464
22,946,0.877186654755989,Congruent,No Surprise,1,1,23,4_noeffect.mov,-0.131035476010594
22,1150,1.66309179852429,Congruent,No Surprise,1,1,23,5_noeffect.mov,0.508678399243091
22,1166,1.72473141764337,Congruent,No Surprise,1,1,23,7_noeffect.mov,0.545071338443946
22,917,0.765464845102653,Incongruent,Surprise,1,1,23,6_effect.mov,-0.267271989037371
22,913,0.750054940322882,Congruent,Surprise,1,1,23,3_effect.mov,-0.287608821370864
22,1018,1.15456494079186,Incongruent,Surprise,1,1,23,7_effect.mov,0.143723598374962
22,1384,2.56457122814087,Congruent,Surprise,1,1,23,1_effect.mov,0.94179130213134
22,885,0.642185606864488,Congruent,No Surprise,1,1,23,2_noeffect.mov,-0.44287790981007
22,980,1.00817084538404,Incongruent,No Surprise,1,1,23,4_noeffect.mov,0.00813764475575236
22,1551,3.20793475269629,Congruent,Surprise,1,1,23,1_noeffect.mov,1.16562735086236
22,766,0.183740939666314,Incongruent,Surprise,1,1,23,9_effect.mov,-1.69422845004329
22,651,-0.259293822752089,Incongruent,No Surprise,1,1,23,9_noeffect.mov,
22,1029,1.19694217893623,Incongruent,No Surprise,1,1,23,3_noeffect.mov,0.179770120426847
22,715,-0.0127353462757603,Congruent,No Surprise,1,1,23,4_noeffect.mov,
22,667,-0.197654203633007,Congruent,No Surprise,1,1,23,3_noeffect.mov,
22,935,0.83480941661162,Incongruent,Surprise,1,1,23,4_effect.mov,-0.180551823761709
22,1297,2.22940579918086,Congruent,No Surprise,1,1,23,8_noeffect.mov,0.801735092199417
22,933,0.827104464221735,Congruent,Surprise,1,1,23,1_noeffect.mov,-0.189824274859917
22,952,0.900301511925645,Incongruent,Surprise,1,1,23,2_effect.mov,-0.105025558511518
22,717,-0.00503039388587505,Congruent,No Surprise,1,1,23,9_noeffect.mov,
22,1096,1.45505808399739,Incongruent,No Surprise,1,1,23,6_noeffect.mov,0.37504582009978
22,817,0.380217225608389,Congruent,Surprise,1,1,23,7_effect.mov,-0.967012543251367
22,851,0.511201416236439,Incongruent,No Surprise,1,1,23,7_noeffect.mov,-0.670991605507081
22,784,0.253085511175282,Incongruent,Surprise,1,1,23,1_noeffect.mov,-1.37402785852487
22,1029,1.19694217893623,Incongruent,Surprise,1,1,23,3_effect.mov,0.179770120426847
22,1119,1.54366503648107,Incongruent,No Surprise,1,1,23,8_noeffect.mov,0.434159482782268
22,885,0.642185606864488,Incongruent,No Surprise,1,1,23,5_noeffect.mov,-0.44287790981007
22,868,0.576693511550463,Incongruent,No Surprise,1,1,23,7_noeffect.mov,-0.550444329420312
22,996,1.06981046450312,Incongruent,No Surprise,1,1,23,2_noeffect.mov,0.0674814968049931
22,998,1.07751541689301,Congruent,Surprise,1,1,23,9_effect.mov,0.0746578509147586
22,1718,3.85129827725171,Congruent,Surprise,1,1,23,2_effect.mov,1.34841030632611
22,967,0.958088654849785,Incongruent,Surprise,1,1,23,4_effect.mov,-0.0428149636961335
22,1530,3.12703275260249,Congruent,Surprise,1,1,23,9_effect.mov,1.14008455255021
22,885,0.642185606864488,Congruent,Surprise,1,1,23,4_effect.mov,-0.44287790981007
22,600,-0.455770108694164,Incongruent,Surprise,1,1,23,5_effect.mov,
22,534,-0.710033537560378,Congruent,No Surprise,1,1,23,7_noeffect.mov,
22,948,0.884891607145875,Congruent,No Surprise,1,1,23,5_noeffect.mov,-0.122290119276498
22,701,-0.0666700130049573,Congruent,Surprise,1,1,23,1_effect.mov,
22,851,0.511201416236439,Incongruent,Surprise,1,1,23,1_noeffect.mov,-0.670991605507081
22,833,0.441856844727471,Congruent,No Surprise,1,1,23,2_noeffect.mov,-0.816769330072202
22,814,0.368659797023561,Congruent,Surprise,1,1,23,6_effect.mov,-0.99788101949322
22,1418,2.69555541876892,Congruent,No Surprise,1,1,23,9_noeffect.mov,0.991604275434433
22,901,0.703825225983571,Congruent,Surprise,1,1,23,7_effect.mov,-0.351225212191413
22,1618,3.46605065775744,Incongruent,Surprise,1,1,23,6_effect.mov,1.24301580681195
22,1481,2.9382614190503,Congruent,Surprise,1,1,23,8_effect.mov,1.07781805236729
22,884,0.638333130669546,Congruent,No Surprise,1,1,23,6_noeffect.mov,-0.448894983524513
22,684,-0.132162108318982,Incongruent,No Surprise,1,1,23,8_noeffect.mov,
22,865,0.565136082965636,Congruent,Surprise,1,1,23,2_effect.mov,-0.570688722030124
22,1168,1.73243637003326,Incongruent,Surprise,1,1,23,4_effect.mov,0.549528724153927
22,817,0.380217225608389,Congruent,No Surprise,1,1,23,9_noeffect.mov,-0.967012543251367
22,869,0.580545987745406,Incongruent,No Surprise,1,1,23,3_noeffect.mov,-0.543786260059684
22,835,0.449561797117356,Incongruent,Surprise,1,1,23,2_effect.mov,-0.799481954837266
22,766,0.183740939666314,Congruent,Surprise,1,1,23,5_effect.mov,-1.69422845004329
22,701,-0.0666700130049573,Incongruent,No Surprise,1,1,23,5_noeffect.mov,
22,1018,1.15456494079186,Congruent,Surprise,1,1,23,1_noeffect.mov,0.143723598374962
22,897,0.6884153212038,Incongruent,Surprise,1,1,23,7_effect.mov,-0.373362958640531
22,669,-0.189949251243122,Incongruent,No Surprise,1,1,23,4_noeffect.mov,
22,667,-0.197654203633007,Incongruent,No Surprise,1,1,23,3_noeffect.mov,
22,701,-0.0666700130049573,Congruent,No Surprise,1,1,23,9_noeffect.mov,
22,964,0.946531226264957,Congruent,No Surprise,1,1,23,3_noeffect.mov,-0.0549513175774817
22,902,0.707677702178513,Congruent,Surprise,1,1,23,5_effect.mov,-0.345766511845527
22,634,-0.324785918066114,Incongruent,No Surprise,2,2,23,8_noeffect.mov,
22,601,-0.451917632499221,Incongruent,Surprise,2,2,23,1_effect.mov,
22,898,0.692267797398743,Incongruent,Surprise,2,2,23,7_effect.mov,-0.367782407765352
22,798,0.307020177904479,Incongruent,Surprise,2,2,23,6_effect.mov,-1.18084180748158
22,800,0.314725130294364,Congruent,No Surprise,2,2,23,5_noeffect.mov,-1.15605562333557
22,617,-0.390278013380139,Incongruent,Surprise,2,2,23,4_effect.mov,
22,1865,4.41761227790827,Congruent,Surprise,2,2,23,1_effect.mov,1.48559934150632
22,884,0.638333130669546,Congruent,Surprise,2,2,23,9_effect.mov,-0.448894983524513
22,950,0.89259655953576,Congruent,No Surprise,2,2,23,4_noeffect.mov,-0.113620581224421
22,868,0.576693511550463,Incongruent,No Surprise,2,2,23,8_noeffect.mov,-0.550444329420312
22,797,0.303167701709536,Incongruent,Surprise,2,2,23,1_noeffect.mov,-1.19346915559278
22,751,0.125953796742175,Incongruent,Surprise,2,2,23,3_effect.mov,-2.07184013180123
22,735,0.0643141776230924,Incongruent,Surprise,2,2,23,8_effect.mov,-2.74397518023783
22,584,-0.517409727813246,Congruent,Surprise,2,2,23,7_effect.mov,
22,997,1.07366294069806,Incongruent,No Surprise,2,2,23,6_noeffect.mov,0.0710761113533507
22,634,-0.324785918066114,Congruent,Surprise,2,2,23,6_effect.mov,
22,732,0.0527567490382645,Congruent,No Surprise,2,2,23,7_noeffect.mov,-2.94206357095672
22,669,-0.189949251243122,Incongruent,No Surprise,2,2,23,2_noeffect.mov,
22,1565,3.26186941942548,Congruent,No Surprise,2,2,23,2_noeffect.mov,1.1823004725654
22,867,0.572841035355521,Congruent,Surprise,2,2,23,3_effect.mov,-0.557147025965405
22,602,-0.448065156304279,Congruent,Surprise,2,2,23,9_effect.mov,
22,534,-0.710033537560378,Incongruent,Surprise,2,2,23,3_effect.mov,
22,864,0.561283606770693,Congruent,Surprise,2,2,23,2_effect.mov,-0.577528963285009
22,568,-0.579049346932328,Incongruent,No Surprise,2,2,23,6_noeffect.mov,
22,801,0.318577606489307,Congruent,No Surprise,2,2,23,3_noeffect.mov,-1.14388917120399
22,500,-0.841017728188428,Incongruent,No Surprise,2,2,23,9_noeffect.mov,
22,1613,3.44678827678273,Congruent,Surprise,2,2,23,1_effect.mov,1.23744286318897
22,800,0.314725130294364,Incongruent,Surprise,2,2,23,1_noeffect.mov,-1.15605562333557
22,802,0.322430082684249,Congruent,Surprise,2,2,23,4_effect.mov,-1.13186896412866
22,731,0.0489042728433219,Incongruent,No Surprise,2,2,23,4_noeffect.mov,-3.01789050710961
22,879,0.619070749694832,Congruent,No Surprise,2,2,23,5_noeffect.mov,-0.479535716068284
22,767,0.187593415861257,Congruent,No Surprise,2,2,23,8_noeffect.mov,-1.67347833971431
22,600,-0.455770108694164,Incongruent,Surprise,2,2,23,6_effect.mov,
22,598,-0.463475061084049,Incongruent,No Surprise,2,2,23,7_noeffect.mov,
22,1014,1.13915503601209,Congruent,No Surprise,2,2,23,4_noeffect.mov,0.130286791103862
22,986,1.03128570255369,Congruent,Surprise,2,2,23,8_effect.mov,0.0308062787256008
22,798,0.307020177904479,Congruent,No Surprise,2,2,23,6_noeffect.mov,-1.18084180748158
22,900,0.699972749788628,Incongruent,Surprise,2,2,23,5_effect.mov,-0.356713873569869
22,880,0.622923225889775,Congruent,Surprise,2,2,23,7_effect.mov,-0.473332000710194
22,617,-0.390278013380139,Incongruent,Surprise,2,2,23,9_effect.mov,
22,701,-0.0666700130049573,Congruent,Surprise,2,2,23,1_noeffect.mov,
22,584,-0.517409727813246,Incongruent,No Surprise,2,2,23,5_noeffect.mov,
22,1013,1.13530255981715,Congruent,Surprise,2,2,23,2_effect.mov,0.126899187935343
22,1084,1.40882836965807,Incongruent,No Surprise,2,2,23,2_noeffect.mov,0.342758415460245
22,567,-0.582901823127271,Incongruent,Surprise,2,2,23,1_effect.mov,
22,901,0.703825225983571,Incongruent,No Surprise,2,2,23,9_noeffect.mov,-0.351225212191413
22,1594,3.37359122907882,Incongruent,No Surprise,2,2,23,7_noeffect.mov,1.21597782357691
22,850,0.507348940041496,Congruent,No Surprise,2,2,23,6_noeffect.mov,-0.678556267464912
22,901,0.703825225983571,Congruent,No Surprise,2,2,23,2_noeffect.mov,-0.351225212191413
22,801,0.318577606489307,Congruent,Surprise,2,2,23,4_effect.mov,-1.14388917120399
22,1949,4.74122027828346,Congruent,Surprise,2,2,23,8_effect.mov,1.55629454525014
22,1036,1.22390951230083,Congruent,No Surprise,2,2,23,7_noeffect.mov,0.202050253498534
22,567,-0.582901823127271,Congruent,Surprise,2,2,23,3_effect.mov,
22,534,-0.710033537560378,Congruent,No Surprise,2,2,23,8_noeffect.mov,
22,996,1.06981046450312,Incongruent,Surprise,2,2,23,9_effect.mov,0.0674814968049931
22,818,0.384069701803331,Incongruent,Surprise,2,2,23,8_effect.mov,-0.956931227753443
22,1184,1.79407598915234,Congruent,Surprise,2,2,23,6_effect.mov,0.584490120126589
22,701,-0.0666700130049573,Incongruent,Surprise,2,2,23,5_effect.mov,
22,946,0.877186654755989,Incongruent,No Surprise,2,2,23,9_noeffect.mov,-0.131035476010594
22,752,0.129806272937117,Incongruent,No Surprise,2,2,23,8_noeffect.mov,-2.04171214816713
22,497,-0.852575156773256,Incongruent,Surprise,2,2,23,8_effect.mov,
22,1045,1.25858179805531,Incongruent,Surprise,2,2,23,6_effect.mov,0.229985529949319
22,699,-0.0743749653948426,Incongruent,No Surprise,2,2,23,3_noeffect.mov,
22,751,0.125953796742175,Incongruent,No Surprise,2,2,23,3_noeffect.mov,-2.07184013180123
22,767,0.187593415861257,Incongruent,Surprise,2,2,23,3_effect.mov,-1.67347833971431
22,2114,5.37687885044899,Congruent,No Surprise,2,2,23,3_noeffect.mov,1.68210806650602
22,1000,1.08522036928289,Congruent,Surprise,2,2,23,1_effect.mov,0.0817830716991818
22,651,-0.259293822752089,Congruent,No Surprise,2,2,23,4_noeffect.mov,
22,1080,1.3934184648783,Congruent,No Surprise,2,2,23,8_noeffect.mov,0.33176005519703
22,734,0.0604617014281498,Congruent,Surprise,2,2,23,4_effect.mov,-2.80574514864158
22,819,0.387922177998274,Incongruent,No Surprise,2,2,23,6_noeffect.mov,-0.946950531645548
22,851,0.511201416236439,Incongruent,No Surprise,2,2,23,9_noeffect.mov,-0.670991605507081
22,881,0.626775702084718,Congruent,No Surprise,2,2,23,6_noeffect.mov,-0.467166534272845
22,735,0.0643141776230924,Incongruent,Surprise,2,2,23,9_effect.mov,-2.74397518023783
22,515,-0.783230585264288,Incongruent,No Surprise,2,2,23,7_noeffect.mov,
22,617,-0.390278013380139,Congruent,Surprise,2,2,23,8_effect.mov,
22,728,0.037346844258494,Incongruent,Surprise,2,2,23,4_effect.mov,-3.28750686204399
22,800,0.314725130294364,Incongruent,Surprise,2,2,23,8_effect.mov,-1.15605562333557
22,1002,1.09292532167278,Congruent,Surprise,3,3,23,7_effect.mov,0.0888578826815864
22,568,-0.579049346932328,Incongruent,No Surprise,3,3,23,5_noeffect.mov,
22,898,0.692267797398743,Incongruent,Surprise,3,3,23,4_effect.mov,-0.367782407765352
22,685,-0.12830963212404,Congruent,Surprise,3,3,23,4_effect.mov,
22,667,-0.197654203633007,Incongruent,Surprise,3,3,23,2_effect.mov,
22,534,-0.710033537560378,Congruent,No Surprise,3,3,23,5_noeffect.mov,
22,846,0.491939035261725,Incongruent,Surprise,3,3,23,2_effect.mov,-0.709400482237228
22,652,-0.255441346557147,Incongruent,Surprise,3,3,23,1_noeffect.mov,
22,480,-0.91806725208728,Incongruent,No Surprise,3,3,23,2_noeffect.mov,
22,495,-0.860280109163141,Congruent,Surprise,3,3,23,9_effect.mov,
22,1547,3.19252484791652,Congruent,Surprise,3,3,23,1_noeffect.mov,1.16081209211009
22,584,-0.517409727813246,Congruent,No Surprise,3,3,23,2_noeffect.mov,
22,650,-0.263146298947032,Congruent,Surprise,3,3,23,2_effect.mov,
22,599,-0.459622584889107,Congruent,No Surprise,3,3,23,7_noeffect.mov,
22,877,0.611365797304947,Incongruent,Surprise,3,3,23,7_effect.mov,-0.492059812691522
22,635,-0.320933441871171,Incongruent,Surprise,3,3,23,3_effect.mov,
22,651,-0.259293822752089,Incongruent,No Surprise,3,3,23,6_noeffect.mov,
22,568,-0.579049346932328,Incongruent,No Surprise,3,3,23,4_noeffect.mov,
22,764,0.176035987276429,Congruent,Surprise,3,3,23,5_effect.mov,-1.73706683168424
22,985,1.02743322635875,Incongruent,Surprise,3,3,23,1_effect.mov,0.0270636787643745
22,650,-0.263146298947032,Congruent,Surprise,3,3,23,8_effect.mov,
22,812,0.360954844633676,Congruent,No Surprise,3,3,23,7_noeffect.mov,-1.01900241259017
22,635,-0.320933441871171,Congruent,No Surprise,3,3,23,4_noeffect.mov,
22,585,-0.513557251618303,Incongruent,No Surprise,3,3,23,8_noeffect.mov,
22,684,-0.132162108318982,Congruent,Surprise,3,3,23,2_effect.mov,
22,829,0.426446939947701,Incongruent,No Surprise,3,3,23,7_noeffect.mov,-0.852267327884221
22,551,-0.644541442246353,Incongruent,Surprise,3,3,23,1_effect.mov,
22,735,0.0643141776230924,Congruent,Surprise,3,3,23,5_effect.mov,-2.74397518023783
22,488,-0.887247442527739,Congruent,No Surprise,3,3,23,8_noeffect.mov,
22,914,0.753907416517825,Incongruent,Surprise,3,3,23,9_effect.mov,-0.282485708277619
22,684,-0.132162108318982,Congruent,Surprise,3,3,23,3_effect.mov,
22,634,-0.324785918066114,Congruent,Surprise,3,3,23,6_effect.mov,
22,565,-0.590606775517156,Congruent,No Surprise,3,3,23,6_noeffect.mov,
22,830,0.430299416142643,Incongruent,No Surprise,3,3,23,4_noeffect.mov,-0.843273995999663
22,733,0.0566092252332072,Congruent,No Surprise,3,3,23,5_noeffect.mov,-2.87158331706843
22,584,-0.517409727813246,Incongruent,Surprise,3,3,23,7_effect.mov,
