subject_name subjectNumber iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial
50AL11_F19 3 1 23 -45 45 left 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/3_noeffect.mov 711 03-May-2017 17:13:16 -4.733471e+02 -5.498033e+01 0 1
50AL11_F19 3 2 44 -45 -45 left 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/6_effect.mov 691 03-May-2017 17:13:19 -4.202757e+02 3.568931e+02 1 0
50AL11_F19 3 3 46 45 -45 right 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/6_noeffect.mov 509 03-May-2017 17:13:22 -2.955305e+02 3.113914e+02 0 0
50AL11_F19 3 4 31 -45 45 left 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/4_noeffect.mov 643 03-May-2017 17:13:39 2.500778e+02 4.506089e+01 0 1
50AL11_F19 3 5 51 -45 45 left 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/7_effect.mov 545 03-May-2017 17:13:42 -1.095064e+02 -3.861542e+02 1 0
50AL11_F19 3 6 13 45 45 right 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/2_noeffect.mov 726 03-May-2017 17:13:45 -2.253807e+02 -2.963118e+02 0 0
50AL11_F19 3 7 64 -45 -45 left 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/8_noeffect.mov 695 03-May-2017 17:13:48 -1.064773e+02 9.860329e+01 0 0
50AL11_F19 3 8 3 -45 45 left 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/1_effect.mov 677 03-May-2017 17:14:13 -2.677371e+02 2.928652e+01 1 1
50AL11_F19 3 9 53 45 45 right 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/7_noeffect.mov 709 03-May-2017 17:14:16 -4.958123e+02 1.640638e+02 0 0
50AL11_F19 3 10 2 45 -45 right 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/1_effect.mov 593 03-May-2017 17:14:19 4.222112e+02 1.345325e+02 1 0
50AL11_F19 3 11 75 -45 45 left 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/10_effect.mov 594 03-May-2017 17:14:22 1.866117e+02 -4.645486e+02 1 0
50AL11_F19 3 12 10 45 -45 right 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/2_effect.mov 679 03-May-2017 17:14:47 -3.402201e+02 2.520936e+02 1 1
50AL11_F19 3 13 76 -45 -45 left 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/10_effect.mov 878 03-May-2017 17:14:50 4.395859e+02 -2.793201e+02 1 0
50AL11_F19 3 14 73 45 45 right 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/10_effect.mov 693 03-May-2017 17:14:53 -1.670900e+02 1.779802e+02 1 0
50AL11_F19 3 15 77 45 45 right 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/10_noeffect.mov 610 03-May-2017 17:14:56 6.150098e+01 1.769341e+02 0 0
50AL11_F19 3 16 39 -45 45 left 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/5_noeffect.mov 661 03-May-2017 17:15:13 -6.592124e+01 -1.169392e+02 0 1
50AL11_F19 3 17 24 -45 -45 left 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/3_noeffect.mov 608 03-May-2017 17:15:16 -3.141290e+02 -1.692045e+02 0 0
50AL11_F19 3 18 5 45 45 right 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/1_noeffect.mov 494 03-May-2017 17:15:18 -2.120696e+02 4.532741e+02 1 0
50AL11_F19 3 19 12 -45 -45 left 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/2_effect.mov 710 03-May-2017 17:15:21 9.841359e+01 4.811561e+02 1 0
50AL11_F19 3 20 61 45 45 right 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/8_noeffect.mov 644 03-May-2017 17:15:42 -9.302696e+00 -3.612615e+02 0 1
50AL11_F19 3 21 29 45 45 right 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/4_noeffect.mov 794 03-May-2017 17:15:45 4.220536e+02 -4.779121e+01 0 0
50AL11_F19 3 22 47 -45 45 left 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/6_noeffect.mov 693 03-May-2017 17:15:49 2.886622e+02 -2.753856e+01 0 0
50AL11_F19 3 23 70 45 -45 right 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/9_noeffect.mov 577 03-May-2017 17:15:51 -1.436844e+02 -5.519673e+01 0 0
50AL11_F19 3 24 52 -45 -45 left 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/7_effect.mov 642 03-May-2017 17:16:11 1.641785e+02 2.317361e+02 1 1
50AL11_F19 3 25 18 45 -45 right 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/3_effect.mov 660 03-May-2017 17:16:14 4.403746e+02 1.016661e+02 1 0
50AL11_F19 3 26 21 45 45 right 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/3_noeffect.mov 627 03-May-2017 17:16:16 -5.029691e+01 -2.186723e+02 0 0
50AL11_F19 3 27 25 45 45 right 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/4_effect.mov 743 03-May-2017 17:16:20 3.489129e+01 -4.727467e+02 1 0
50AL11_F19 3 28 42 45 -45 right 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/6_effect.mov 726 03-May-2017 17:16:35 -3.075481e+02 2.345480e+02 1 1
50AL11_F19 3 29 20 -45 -45 left 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/3_effect.mov 595 03-May-2017 17:16:37 2.094355e+02 -3.850885e+02 1 0
50AL11_F19 3 30 37 45 45 right 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/5_noeffect.mov 758 03-May-2017 17:16:41 -2.987530e+02 3.760462e+02 0 0
50AL11_F19 3 31 8 -45 -45 left 1 5.000000e-01 /Users/lab/Documents/magic3Definitivo/stim/1_noeffect.mov 511 03-May-2017 17:16:43 -1.907402e+02 -8.832390e-01 1 0
